,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance
1801,19,student,single,primary,0,245,0,0,telephone,10,nov,2,110,2,other,14:43:29,14:45:07,0
1802,29,management,married,tertiary,0,805,0,0,cellular,28,jan,1,-1,0,,09:34:55,09:36:05,0
1803,42,management,single,secondary,0,50,0,0,,5,may,1,-1,0,,10:28:23,10:29:11,0
1804,38,services,married,primary,0,175,0,0,,17,jun,2,-1,0,,12:45:32,12:47:44,0
1805,48,blue-collar,single,secondary,0,580,1,0,,12,jun,2,-1,0,,10:11:12,10:14:17,0
1806,81,retired,married,primary,0,0,0,0,telephone,11,aug,1,-1,0,,12:08:28,12:11:46,0
1807,52,management,married,tertiary,0,751,0,0,cellular,14,may,4,371,5,failure,16:36:39,16:39:24,0
1808,56,blue-collar,married,secondary,0,2750,0,0,cellular,11,aug,2,-1,0,,12:35:33,12:37:28,0
1809,43,blue-collar,married,primary,0,223,1,0,cellular,4,feb,2,204,2,other,16:17:19,16:19:11,0
1810,32,technician,single,secondary,0,0,0,0,cellular,18,aug,4,-1,0,,13:27:29,13:37:23,1
1811,40,blue-collar,married,primary,0,1758,1,0,,16,may,3,-1,0,,17:59:47,18:20:17,1
1812,50,entrepreneur,married,tertiary,0,8649,1,0,cellular,20,nov,1,-1,0,,16:51:20,16:53:41,0
1813,37,entrepreneur,single,secondary,0,-22,1,0,cellular,15,may,1,-1,0,,17:21:21,17:26:38,1
1814,30,blue-collar,single,secondary,0,183,1,0,cellular,18,jul,1,-1,0,,15:30:17,15:40:27,1
1815,35,retired,married,primary,0,285,1,0,cellular,29,jan,1,-1,0,,13:21:26,13:23:42,0
1816,52,technician,married,tertiary,0,0,0,0,cellular,9,aug,3,94,4,success,16:32:21,16:34:46,0
1817,60,services,married,secondary,0,-46,0,0,,23,may,2,-1,0,,16:36:39,16:38:51,0
1818,56,retired,divorced,tertiary,0,13094,0,0,cellular,25,may,1,-1,0,,16:19:36,16:37:20,1
1819,45,management,single,tertiary,0,0,0,0,,12,may,2,-1,0,,11:05:37,11:06:32,0
1820,59,retired,married,primary,0,6,0,0,cellular,7,aug,3,-1,0,,17:44:27,17:51:55,0
1821,28,student,single,secondary,0,4793,0,0,,27,may,1,-1,0,,17:38:53,17:41:24,0
1822,32,services,single,secondary,0,-23,0,0,cellular,11,may,1,305,1,failure,13:53:58,13:57:03,0
1823,32,blue-collar,married,secondary,0,328,1,0,,20,may,1,-1,0,,12:18:01,12:20:13,0
1824,60,technician,married,secondary,0,2639,1,0,,14,may,2,-1,0,,10:24:06,10:32:09,0
1825,42,services,married,secondary,0,1376,1,0,cellular,2,jun,2,92,4,success,12:31:20,12:35:51,1
1826,83,retired,married,secondary,0,0,0,0,cellular,18,mar,10,-1,0,,13:06:54,13:09:14,0
1827,30,management,married,tertiary,0,107,1,1,cellular,18,jul,1,-1,0,,17:54:18,17:58:41,0
1828,32,blue-collar,single,primary,0,60,1,0,cellular,28,jul,2,-1,0,,10:28:22,10:30:38,0
1829,39,management,married,secondary,0,-473,1,0,cellular,6,may,1,-1,0,,11:16:10,11:21:28,0
1830,51,self-employed,married,secondary,0,1178,0,0,cellular,6,aug,2,-1,0,,15:49:00,15:57:50,0
1831,39,services,married,secondary,0,0,1,1,,21,may,3,-1,0,,13:11:53,13:15:53,0
1832,60,technician,married,secondary,0,10925,0,0,cellular,23,oct,3,185,1,success,12:53:14,12:57:44,1
1833,29,admin.,married,secondary,0,494,1,0,,26,may,2,-1,0,,14:51:53,14:57:34,0
1834,26,blue-collar,single,secondary,0,-214,1,0,,13,may,4,-1,0,,16:51:53,16:53:19,0
1835,36,management,married,tertiary,0,699,0,0,cellular,23,jul,1,-1,0,,17:47:19,17:49:24,0
1836,45,technician,single,secondary,0,410,1,0,,30,may,4,-1,0,,11:32:26,11:47:17,1
1837,35,management,married,tertiary,0,43,1,0,cellular,20,apr,1,-1,0,,14:18:35,14:32:55,1
1838,31,management,single,tertiary,0,1017,0,0,cellular,2,feb,1,-1,0,,09:23:44,09:25:07,0
1839,39,management,single,secondary,0,36,0,0,cellular,29,aug,2,-1,0,,11:51:26,11:52:36,0
1840,29,blue-collar,single,secondary,0,734,1,1,cellular,30,apr,1,296,1,other,15:52:18,15:56:37,1
1841,28,blue-collar,single,secondary,0,0,1,0,,28,may,1,-1,0,,15:07:45,15:14:11,0
1842,42,services,married,tertiary,0,4216,0,0,cellular,12,jun,2,-1,0,,11:52:11,11:55:17,1
1843,34,blue-collar,single,secondary,0,550,1,0,cellular,20,apr,3,346,1,failure,14:15:17,14:16:47,0
1844,26,technician,married,secondary,0,47,1,0,,9,may,2,-1,0,,17:59:20,18:04:02,0
1845,36,services,married,secondary,0,4721,0,0,cellular,9,dec,3,-1,0,,16:50:56,16:53:25,1
1846,45,admin.,married,secondary,0,205,0,0,cellular,4,may,1,90,2,success,17:21:58,17:31:10,1
1847,49,services,married,secondary,0,199,1,0,cellular,31,jul,25,-1,0,,11:29:47,11:30:15,0
1848,38,technician,single,secondary,0,61,1,0,cellular,13,may,1,359,8,failure,11:12:58,11:14:47,0
1849,32,admin.,single,secondary,0,678,1,0,cellular,4,feb,1,246,4,failure,13:02:51,13:29:10,1
1850,29,services,divorced,secondary,0,590,1,0,,30,may,2,-1,0,,16:27:11,16:28:27,0
1851,44,management,married,,0,2724,0,0,cellular,28,dec,1,-1,0,,14:48:36,15:03:29,1
1852,44,services,married,secondary,0,972,1,0,cellular,30,jul,3,-1,0,,17:52:51,17:57:45,0
1853,58,technician,married,tertiary,0,1692,1,0,telephone,17,jul,5,-1,0,,13:28:15,13:36:52,0
1854,32,technician,single,secondary,0,230,1,0,cellular,18,may,1,266,8,failure,15:26:45,15:34:07,1
1855,55,technician,divorced,secondary,1,4,0,0,cellular,28,jan,1,-1,0,,15:22:04,15:39:32,1
1856,35,management,single,tertiary,0,62,1,0,cellular,5,may,4,15,3,success,11:37:44,11:41:18,0
1857,87,retired,divorced,primary,0,6746,0,0,telephone,21,oct,1,-1,0,,13:48:24,14:00:53,1
1858,39,services,married,secondary,0,52,0,0,telephone,2,feb,3,-1,0,,16:04:36,16:28:16,1
1859,45,housemaid,married,secondary,0,1623,0,0,cellular,22,aug,4,-1,0,,13:33:55,13:37:07,0
1860,26,blue-collar,married,primary,0,-219,1,1,,15,may,5,-1,0,,14:11:17,14:16:28,0
1861,38,blue-collar,single,secondary,0,1137,0,0,cellular,13,may,1,-1,0,,09:54:43,09:59:59,0
1862,31,technician,single,tertiary,0,3729,1,0,,2,jun,8,-1,0,,13:13:19,13:16:31,0
1863,61,retired,married,primary,0,197,0,0,cellular,17,feb,1,-1,0,,17:18:00,17:19:53,1
1864,29,blue-collar,single,secondary,0,1472,0,0,cellular,18,may,2,-1,0,,10:28:49,10:32:55,0
1865,43,blue-collar,married,secondary,1,-7,0,0,,8,may,1,-1,0,,13:19:05,13:20:15,0
1866,30,blue-collar,single,secondary,0,0,1,0,,5,may,2,-1,0,,17:54:15,17:54:20,0
1867,28,management,single,tertiary,0,187,0,0,cellular,10,sep,1,93,2,success,11:50:43,11:54:58,1
1868,32,services,single,secondary,0,-55,1,0,cellular,15,apr,1,-1,0,,16:46:13,16:56:14,0
1869,44,self-employed,divorced,tertiary,0,1070,1,0,cellular,12,aug,2,104,3,success,11:47:42,11:49:59,1
1870,37,management,married,tertiary,0,238,0,0,cellular,3,feb,1,92,1,success,17:23:29,17:26:34,1
1871,39,admin.,married,secondary,0,168,0,0,cellular,6,oct,1,-1,0,,14:09:40,14:11:16,0
1872,55,entrepreneur,divorced,secondary,0,1553,0,0,cellular,30,jul,3,-1,0,,10:50:28,10:51:53,0
1873,27,admin.,single,secondary,0,3629,0,0,cellular,16,jun,1,-1,0,,15:13:34,15:14:40,0
1874,86,retired,divorced,primary,0,0,0,0,telephone,26,aug,1,-1,0,,15:48:27,15:51:36,1
1875,25,admin.,single,tertiary,0,40,0,0,,12,may,1,-1,0,,15:56:57,15:58:01,0
1876,29,management,married,tertiary,0,5698,0,0,cellular,15,apr,1,264,1,failure,13:52:37,13:59:54,0
1877,52,blue-collar,divorced,primary,0,-57,1,0,,7,may,3,-1,0,,17:06:51,17:08:45,0
1878,35,blue-collar,married,tertiary,0,2999,0,0,,12,jun,6,-1,0,,09:35:06,09:54:07,1
1879,38,self-employed,married,tertiary,0,3139,1,0,cellular,18,nov,2,-1,0,,12:01:52,12:04:49,0
1880,50,blue-collar,married,primary,0,-522,1,0,cellular,13,may,3,-1,0,,11:38:10,11:52:33,1
1881,37,unemployed,married,secondary,0,4769,0,0,cellular,29,jan,1,-1,0,,12:39:36,12:41:40,0
1882,47,self-employed,married,,0,14,1,0,cellular,15,may,1,-1,0,,16:57:49,17:00:11,0
1883,39,admin.,married,tertiary,0,722,0,0,telephone,23,apr,1,-1,0,,12:46:11,12:48:32,0
1884,50,blue-collar,divorced,primary,0,149,1,0,,7,may,1,-1,0,,11:21:43,11:22:57,0
1885,26,technician,single,secondary,0,33,0,0,cellular,23,jul,7,-1,0,,13:09:58,13:11:29,0
1886,33,technician,single,secondary,0,1429,1,0,cellular,31,aug,8,-1,0,,15:49:09,15:53:37,1
1887,36,admin.,divorced,tertiary,0,4708,0,0,cellular,3,dec,1,171,1,failure,10:49:14,10:53:58,1
1888,40,blue-collar,married,secondary,1,-94,1,1,,7,may,1,-1,0,,11:24:19,11:28:06,0
1889,32,technician,married,secondary,0,0,1,1,cellular,10,jul,1,-1,0,,13:50:07,13:57:15,0
1890,18,student,single,,0,108,0,0,cellular,10,aug,1,-1,0,,13:25:18,13:28:05,1
1891,39,management,married,secondary,0,215,0,0,cellular,11,aug,4,-1,0,,17:50:39,18:09:40,1
1892,46,blue-collar,married,secondary,0,1568,1,0,cellular,2,jun,1,55,6,other,10:26:22,10:31:32,1
1893,43,technician,single,secondary,0,59,1,0,,11,jun,19,-1,0,,14:11:48,14:13:35,0
1894,51,blue-collar,married,secondary,0,4787,1,0,cellular,7,apr,1,-1,0,,10:07:13,10:22:08,1
1895,35,blue-collar,single,,0,597,1,0,cellular,13,may,2,-1,0,,17:43:30,18:05:19,0
1896,30,unemployed,single,secondary,0,1058,0,0,cellular,4,feb,1,-1,0,,10:40:58,10:49:33,0
1897,32,blue-collar,married,primary,0,1156,1,0,,26,may,5,-1,0,,14:49:03,14:52:08,0
1898,50,admin.,married,secondary,0,546,0,0,cellular,28,jul,6,-1,0,,17:35:55,17:37:17,0
1899,37,management,married,tertiary,0,630,0,0,cellular,30,apr,1,87,1,success,15:47:25,15:52:40,1
1900,33,technician,single,tertiary,0,1636,1,0,cellular,4,may,1,66,1,success,15:05:48,15:15:40,1
1901,46,admin.,single,secondary,0,533,0,0,cellular,22,may,1,-1,0,,11:21:04,11:22:15,0
1902,32,management,married,tertiary,0,132,1,0,,30,may,2,-1,0,,16:40:17,16:49:42,0
1903,50,services,married,primary,0,1903,0,0,cellular,8,aug,2,-1,0,,11:14:40,11:17:35,0
1904,27,student,single,secondary,0,3,0,0,cellular,28,jan,1,-1,0,,14:15:28,14:17:39,0
1905,38,services,single,tertiary,0,1222,1,0,,5,jun,2,-1,0,,13:58:55,14:02:52,0
1906,47,admin.,married,secondary,0,292,1,0,,19,may,3,-1,0,,13:06:57,13:08:19,0
1907,31,technician,single,secondary,0,198,0,0,cellular,30,jan,4,-1,0,,17:49:54,17:56:00,0
1908,24,management,married,secondary,0,867,1,0,,20,jun,10,-1,0,,16:35:37,16:44:43,1
1909,30,admin.,married,primary,0,-171,1,0,,28,may,2,-1,0,,12:09:04,12:11:09,0
1910,45,blue-collar,married,primary,0,121,0,0,cellular,29,aug,11,-1,0,,15:04:14,15:05:47,0
1911,35,self-employed,married,tertiary,0,7990,1,0,cellular,4,feb,1,-1,0,,13:52:52,13:58:49,0
1912,42,admin.,single,secondary,0,-247,1,1,telephone,21,oct,1,166,1,other,12:04:23,12:13:02,1
1913,31,blue-collar,married,secondary,0,652,0,1,,1,jul,3,-1,0,,13:19:24,13:24:05,0
1914,41,blue-collar,married,secondary,0,167,0,0,,20,jun,1,-1,0,,14:21:31,14:22:19,0
1915,80,retired,divorced,primary,0,5861,0,0,telephone,26,apr,8,-1,0,,10:34:55,10:36:27,0
1916,22,management,single,tertiary,0,104,0,1,cellular,16,apr,3,-1,0,,11:50:46,11:56:16,1
1917,44,management,married,tertiary,0,119,1,0,cellular,10,jul,1,-1,0,,14:41:14,14:42:21,0
1918,56,retired,married,secondary,0,343,0,1,cellular,9,jul,1,-1,0,,12:13:08,12:14:25,0
1919,35,services,single,tertiary,0,0,0,0,cellular,3,jul,1,-1,0,,17:20:34,17:32:18,1
1920,25,admin.,single,secondary,0,507,1,0,cellular,15,may,1,367,3,failure,11:04:57,11:18:49,1
1921,32,management,single,tertiary,0,0,0,0,cellular,5,feb,4,-1,0,,12:53:51,13:03:01,1
1922,36,admin.,single,secondary,0,1414,1,0,cellular,16,apr,1,-1,0,,11:47:33,11:51:37,0
1923,45,management,married,tertiary,0,-114,1,0,cellular,20,apr,1,-1,0,,11:00:19,11:04:36,0
1924,32,management,married,tertiary,0,2516,0,0,cellular,17,nov,1,-1,0,,11:08:22,11:18:17,0
1925,36,admin.,single,secondary,0,9002,1,1,cellular,10,jul,1,-1,0,,16:07:29,16:20:42,0
1926,33,entrepreneur,married,tertiary,0,87,1,1,cellular,21,nov,4,-1,0,,10:45:00,10:47:21,0
1927,51,self-employed,divorced,primary,0,10924,0,0,cellular,6,may,2,-1,0,,16:48:46,16:50:32,0
1928,37,self-employed,divorced,secondary,0,3467,0,0,,9,jun,2,-1,0,,12:41:03,12:44:08,0
1929,30,management,married,tertiary,0,1235,1,0,cellular,28,jul,3,-1,0,,14:25:44,14:27:28,0
1930,41,admin.,single,secondary,0,100,1,0,telephone,24,jul,2,-1,0,,15:05:22,15:07:55,0
1931,48,technician,married,secondary,0,0,0,0,cellular,28,jan,4,-1,0,,16:59:58,17:03:39,0
1932,30,technician,single,tertiary,0,2530,1,0,,9,may,1,-1,0,,11:48:52,11:50:02,0
1933,46,management,married,primary,0,1267,1,1,cellular,18,nov,2,-1,0,,09:00:55,09:04:02,0
1934,60,admin.,married,secondary,0,106,0,0,cellular,24,feb,1,187,4,success,16:36:26,16:38:43,1
1935,59,management,single,tertiary,0,684,0,0,cellular,13,aug,13,-1,0,,14:06:55,14:07:43,0
1936,59,retired,married,primary,0,1245,0,0,,18,jun,2,-1,0,,12:26:52,12:30:17,0
1937,35,services,married,secondary,0,8412,0,0,,9,jun,4,-1,0,,12:23:57,12:31:56,0
1938,80,retired,married,secondary,0,668,0,0,telephone,8,jul,1,371,1,success,16:25:13,16:29:23,1
1939,51,admin.,married,secondary,0,1415,1,0,,2,jun,3,-1,0,,11:49:39,11:52:10,0
1940,35,admin.,divorced,secondary,0,0,1,0,cellular,7,may,2,-1,0,,17:38:11,17:42:33,0
1941,46,management,married,tertiary,0,273,1,0,cellular,15,sep,1,105,3,failure,09:26:17,09:58:59,1
1942,47,services,married,secondary,0,0,0,1,,20,jun,2,-1,0,,14:14:47,14:15:38,0
1943,36,technician,married,tertiary,0,301,1,0,,7,may,2,-1,0,,15:27:56,15:54:17,0
1944,35,technician,single,,0,0,0,0,cellular,28,jan,2,-1,0,,12:01:54,12:03:15,0
1945,54,management,married,primary,0,3185,1,1,cellular,7,may,1,-1,0,,11:43:24,11:46:31,0
1946,39,services,single,secondary,0,0,0,0,,5,jun,1,-1,0,,17:26:03,17:28:16,0
1947,36,entrepreneur,single,tertiary,0,658,1,0,cellular,29,jan,1,227,3,failure,11:27:35,11:29:14,0
1948,48,management,married,secondary,0,-876,0,1,cellular,31,jul,16,-1,0,,12:33:37,12:33:43,0
1949,39,management,married,tertiary,0,2939,0,0,cellular,15,jan,2,-1,0,,13:15:49,13:21:37,1
1950,29,blue-collar,single,secondary,0,908,1,0,,20,jun,1,-1,0,,13:47:01,14:14:44,1
1951,27,student,single,tertiary,0,311,0,0,telephone,2,mar,3,322,1,other,13:15:03,13:18:10,1
1952,27,management,single,tertiary,0,102,0,0,,26,jul,1,-1,0,,10:07:40,10:07:49,0
1953,33,entrepreneur,married,secondary,0,-122,0,0,cellular,24,jul,5,-1,0,,12:09:34,12:11:37,0
1954,95,retired,divorced,primary,0,2282,0,0,telephone,21,apr,17,-1,0,,16:56:10,16:59:37,1
1955,35,technician,single,secondary,0,196,1,0,cellular,21,nov,1,-1,0,,16:49:56,16:55:14,0
1956,56,admin.,married,secondary,0,3784,0,0,,21,may,6,-1,0,,10:27:56,10:39:08,0
1957,65,retired,married,secondary,0,1624,0,0,cellular,27,oct,2,-1,0,,13:58:17,14:01:26,0
1958,26,blue-collar,married,secondary,0,2005,1,0,,27,may,3,-1,0,,13:15:45,13:19:29,0
1959,33,technician,single,tertiary,0,258,0,0,cellular,12,mar,4,-1,0,,12:50:16,12:51:36,1
1960,33,admin.,married,tertiary,0,882,0,0,cellular,22,apr,1,183,4,failure,10:18:25,10:20:09,1
1961,50,technician,divorced,secondary,0,0,0,0,cellular,29,sep,1,120,2,failure,09:30:25,09:33:04,1
1962,33,admin.,married,secondary,0,920,0,0,cellular,16,nov,1,95,2,failure,09:54:41,09:56:51,1
1963,60,unemployed,married,primary,0,0,0,0,cellular,22,jul,1,412,1,other,11:48:14,12:08:07,1
1964,36,self-employed,single,tertiary,0,1240,0,0,cellular,31,jul,3,-1,0,,15:49:38,16:03:10,1
1965,51,admin.,married,tertiary,0,1463,1,0,telephone,23,jul,1,-1,0,,10:42:15,10:45:20,0
1966,35,blue-collar,married,primary,0,1116,1,0,,12,jun,1,-1,0,,15:54:43,15:56:47,0
1967,58,admin.,divorced,secondary,0,1947,0,0,telephone,26,oct,1,-1,0,,14:58:04,15:01:52,1
1968,55,technician,single,secondary,0,11,0,0,,20,jun,2,-1,0,,09:30:06,09:30:20,0
1969,54,services,divorced,secondary,0,0,0,0,cellular,18,mar,1,290,3,success,09:10:43,09:16:45,1
1970,34,management,married,secondary,0,369,0,0,cellular,2,aug,3,342,4,failure,16:08:44,16:23:12,1
1971,53,blue-collar,married,secondary,0,-71,1,0,cellular,6,may,3,-1,0,,17:53:15,17:54:46,0
1972,32,unemployed,single,secondary,0,1026,1,0,cellular,13,may,1,-1,0,,16:33:59,16:38:48,1
1973,28,self-employed,married,secondary,0,-522,1,1,cellular,18,may,2,-1,0,,09:06:10,09:16:48,1
1974,30,technician,married,tertiary,0,-340,1,1,telephone,30,jul,8,-1,0,,14:58:35,15:01:11,0
1975,30,management,single,tertiary,0,136,1,0,,23,may,1,-1,0,,10:17:11,10:19:43,0
1976,57,blue-collar,married,primary,0,162,1,0,,6,may,2,-1,0,,10:46:32,10:49:07,0
1977,21,student,single,,0,200,0,0,,1,jun,1,-1,0,,12:19:26,12:19:34,0
1978,36,blue-collar,married,tertiary,0,9,1,0,,18,jun,3,-1,0,,13:56:55,13:58:47,0
1979,30,blue-collar,married,secondary,0,0,1,1,cellular,10,jul,1,-1,0,,13:19:54,13:43:13,1
1980,32,admin.,divorced,secondary,0,1288,1,0,cellular,12,may,1,-1,0,,14:27:02,14:31:48,0
1981,53,technician,married,secondary,0,180,0,1,cellular,19,aug,2,-1,0,,10:31:53,10:32:51,0
1982,46,management,married,tertiary,0,7331,0,0,cellular,11,sep,4,95,2,other,11:23:26,11:34:24,1
1983,38,services,divorced,primary,0,92,1,1,,29,may,3,-1,0,,10:20:56,10:22:54,0
1984,32,technician,single,tertiary,0,4071,0,0,cellular,30,jun,2,-1,0,,13:43:33,13:48:52,1
1985,35,technician,married,secondary,0,150,0,0,cellular,18,aug,5,-1,0,,17:27:26,17:31:28,0
1986,46,technician,married,secondary,0,179,0,1,,18,jun,1,-1,0,,17:06:35,17:08:44,0
1987,43,services,married,secondary,0,774,0,0,cellular,24,jun,1,91,2,success,16:21:27,16:29:29,1
1988,27,technician,single,secondary,0,2,1,1,cellular,6,may,2,356,1,failure,11:21:24,11:30:38,1
1989,41,blue-collar,married,secondary,0,0,1,0,cellular,6,apr,4,-1,0,,13:30:57,13:33:42,0
1990,42,blue-collar,married,secondary,0,165,1,0,,23,may,2,-1,0,,14:11:31,14:17:04,0
1991,43,management,divorced,secondary,0,51,0,0,cellular,2,feb,1,-1,0,,11:35:46,11:42:56,1
1992,40,admin.,single,tertiary,0,27,0,0,cellular,20,aug,2,-1,0,,12:14:58,12:22:45,1
1993,51,management,divorced,tertiary,0,0,0,0,cellular,13,aug,2,-1,0,,14:19:07,14:20:07,0
1994,47,technician,divorced,secondary,0,165,0,0,,18,jun,3,-1,0,,10:10:34,10:12:13,0
1995,35,management,single,tertiary,0,1618,1,1,cellular,7,may,1,-1,0,,14:01:20,14:10:22,1
1996,46,technician,married,secondary,0,49,1,0,,30,may,3,-1,0,,12:57:13,12:58:49,0
1997,33,housemaid,married,tertiary,0,10,1,0,cellular,20,apr,1,322,2,failure,10:42:30,10:44:39,0
1998,36,services,single,tertiary,0,1189,0,0,cellular,17,aug,1,-1,0,,16:24:00,16:27:40,1
1999,57,technician,divorced,secondary,0,3043,0,0,cellular,14,aug,2,-1,0,,10:09:24,10:21:11,1
2000,43,services,single,secondary,0,848,0,0,,5,jun,2,-1,0,,13:52:47,13:55:35,0
2001,47,housemaid,married,primary,0,0,1,0,telephone,24,jul,1,-1,0,,17:46:50,17:50:03,0
2002,40,management,married,tertiary,0,-117,1,0,cellular,17,jul,2,-1,0,,17:45:28,17:58:18,0
2003,55,housemaid,divorced,primary,0,77,0,0,cellular,31,jul,6,-1,0,,15:21:56,15:29:39,1
2004,30,admin.,single,secondary,0,4448,0,0,cellular,11,feb,8,-1,0,,09:09:44,09:11:36,1
2005,60,retired,married,secondary,0,0,0,0,cellular,15,jul,3,-1,0,,15:07:40,15:09:14,0
2006,57,technician,married,secondary,0,0,0,0,,13,may,1,-1,0,,11:53:46,11:54:30,0
2007,26,student,single,secondary,0,8015,0,0,cellular,26,may,1,-1,0,,12:16:18,12:18:07,0
2008,32,entrepreneur,married,tertiary,0,4465,1,0,,21,may,2,-1,0,,15:29:27,15:32:08,0
2009,38,admin.,married,secondary,0,1767,1,0,cellular,9,jul,4,239,7,success,16:59:58,17:08:01,1
2010,36,technician,married,secondary,0,494,1,0,,9,may,3,-1,0,,09:46:19,09:47:42,0
2011,31,technician,married,secondary,0,-119,1,0,cellular,18,may,5,-1,0,,14:50:50,14:50:59,0
2012,30,admin.,married,secondary,0,873,1,0,,29,may,3,-1,0,,17:17:47,17:30:59,1
2013,38,technician,single,secondary,0,435,1,0,cellular,6,may,4,345,1,failure,16:48:46,16:56:03,0
2014,23,services,single,secondary,0,279,1,0,cellular,18,may,1,370,1,failure,12:04:51,12:18:54,1
2015,36,services,married,secondary,0,0,1,0,cellular,8,may,1,368,1,failure,10:04:54,10:10:40,0
2016,33,management,single,tertiary,1,-5,0,0,cellular,18,aug,4,-1,0,,17:36:58,17:39:05,0
2017,38,management,married,tertiary,0,1477,0,0,cellular,15,sep,3,769,2,failure,10:59:22,11:05:47,1
2018,45,blue-collar,married,secondary,0,154,1,0,,7,may,1,-1,0,,14:29:53,14:48:51,1
2019,37,admin.,married,secondary,0,641,1,0,,5,jun,1,-1,0,,11:59:08,11:59:50,0
2020,53,admin.,married,secondary,0,1661,1,1,cellular,17,nov,1,-1,0,,15:33:42,15:35:07,0
2021,44,technician,married,secondary,0,13761,1,0,,29,may,1,-1,0,,09:42:39,09:43:44,0
2022,47,management,single,tertiary,0,86,0,0,cellular,2,feb,1,-1,0,,11:04:36,11:22:42,1
2023,36,unemployed,married,secondary,0,1766,0,0,,11,jun,2,-1,0,,12:48:42,12:58:37,1
2024,44,housemaid,married,primary,0,71,1,0,cellular,11,jul,2,-1,0,,10:13:49,10:18:00,0
2025,35,blue-collar,married,secondary,0,1388,1,0,,28,may,5,-1,0,,09:23:19,09:25:18,0
2026,27,services,married,secondary,0,0,1,0,cellular,17,jul,5,-1,0,,14:26:27,14:42:58,1
2027,57,management,married,tertiary,0,2266,0,0,cellular,5,aug,1,-1,0,,17:21:04,17:26:10,0
2028,32,blue-collar,married,secondary,0,1520,1,0,cellular,19,nov,1,-1,0,,09:06:58,09:15:11,0
2029,33,blue-collar,married,primary,0,3512,1,0,cellular,19,nov,1,183,2,failure,09:23:35,09:27:46,0
2030,18,student,single,,0,108,0,0,cellular,9,feb,1,183,1,success,09:33:37,09:35:09,1
2031,28,student,single,,0,78,0,0,cellular,28,jan,2,-1,0,,15:45:16,15:54:30,0
2032,42,admin.,single,secondary,0,684,0,0,cellular,4,jun,1,-1,0,,12:39:52,12:43:19,1
2033,37,management,married,tertiary,0,165,0,0,cellular,24,aug,1,83,1,other,14:17:16,14:22:31,0
2034,33,services,married,secondary,0,255,1,1,cellular,5,may,4,165,4,failure,09:26:25,09:30:22,0
2035,47,blue-collar,married,secondary,0,846,1,0,cellular,31,jul,2,-1,0,,13:20:22,13:27:39,0
2036,36,student,single,,0,417,0,0,cellular,10,feb,1,-1,0,,14:49:17,14:51:48,1
2037,33,,single,secondary,0,1522,0,1,cellular,19,nov,1,-1,0,,12:44:40,13:00:46,0
2038,60,housemaid,married,secondary,0,5,0,0,cellular,14,aug,5,-1,0,,13:37:56,13:45:09,0
2039,49,blue-collar,divorced,secondary,0,848,1,0,,19,jun,1,-1,0,,12:50:56,12:52:45,0
2040,30,admin.,single,tertiary,0,739,1,0,cellular,17,apr,1,-1,0,,11:52:13,11:57:10,0
2041,49,blue-collar,single,primary,0,87,1,0,telephone,14,may,2,-1,0,,10:12:46,10:15:28,0
2042,37,technician,married,tertiary,0,88,0,0,cellular,6,may,1,90,3,other,12:45:24,12:48:39,1
2043,46,services,married,secondary,0,2948,0,0,cellular,21,nov,1,-1,0,,13:17:55,13:32:48,1
2044,40,admin.,married,secondary,0,5,0,0,cellular,2,feb,1,-1,0,,15:01:39,15:04:33,0
2045,38,management,married,tertiary,1,-1007,1,1,,19,jun,1,-1,0,,10:44:38,10:45:49,0
2046,44,blue-collar,married,,0,189,1,0,,26,may,3,-1,0,,09:29:21,09:32:16,0
2047,62,retired,married,secondary,0,1495,0,0,cellular,17,aug,1,196,1,success,09:07:38,09:17:44,1
2048,39,management,single,tertiary,0,11971,1,0,telephone,15,may,10,179,5,failure,10:18:56,10:20:11,0
2049,51,management,married,primary,0,98,1,0,,7,may,2,-1,0,,14:20:30,14:22:24,0
2050,38,management,single,tertiary,0,455,1,0,cellular,19,feb,2,555,6,success,16:37:15,16:41:30,1
